real,imag
1.935540544284964e-11,-1.89535630829319e-11
2.7950754339619208e-12,2.0867768991667664e-11
2.795075433963485e-12,-2.0867768991663967e-11
-8.390092508487873e-12,-6.963117030792351e-25
-1.0430526008195566e-12,3.3852654161900244e-12
-1.0430526008194763e-12,-3.3852654161911513e-12
1.3553235656047618e-12,7.724525983924148e-26
-1.9936946360910744e-13,9.819158599123417e-13
-1.9936946361016686e-13,-9.81915859912888e-13
-6.18463145907729e-13,6.390788582639231e-25
5.394270005419948e-13,9.818448973983201e-28
-4.3497892084277817e-13,1.082203270997165e-25
1.48600402758438e-13,2.824805592448595e-13
1.4860040275816375e-13,-2.8248055924497906e-13
1.7115676812543946e-13,-1.124303099671123e-26
-4.084021077021536e-14,1.6480031381917934e-13
-4.084021076983367e-14,-1.6480031381941946e-13
-1.9712125025556073e-13,-3.3685473732853124e-26
-1.8888759810559933e-13,-2.7161110579325537e-25
-1.3465109186370202e-13,6.476678025471338e-25
4.2957957637641845e-14,7.062113851578e-14
4.295795763765732e-14,-7.062113851563786e-14
-2.036188471033376e-15,7.034640321644394e-14
-2.0361884708476984e-15,-7.034640321631811e-14
-4.0034804715297506e-14,-1.695680603865888e-14
-4.003480471529332e-14,1.6956806037890212e-14
-4.4055972632133924e-14,3.794404289065282e-25
2.963529912303408e-14,-1.569711094982527e-14
2.963529912322885e-14,1.569711095002766e-14
3.8125910543774364e-14,-1.2526791351757223e-26
3.457678522422445e-14,1.7839124876832412e-25
-9.676688481038516e-15,1.0625084721117391e-14
-9.676688481242777e-15,-1.0625084720262518e-14
6.7610012805086904e-15,9.980280278323209e-15
-1.088949587516205e-14,7.74005374690293e-26
6.761001280077949e-15,-9.980280278081191e-15
-7.922672926837568e-15,1.4865896319998145e-25
2.87850352605557e-15,5.953596096130786e-15
-2.087152478689625e-15,2.1464090871425786e-25
2.8785035254731358e-15,-5.953596095038422e-15
1.1368731240680887e-15,6.148809136921248e-15
-7.71951222877239e-16,4.458527124628231e-15
3.05376457259975e-15,-3.5657485901476635e-25
3.968422633460083e-15,1.4953873411650652e-15
3.968422634225894e-15,-1.4953873443782572e-15
1.1368731252613651e-15,-6.1488091371851305e-15
-7.719512226081315e-16,-4.458527123919191e-15
