map_label,target_mode,N,M,map_name,eig_index,eig,eig_re,eig_im,eig_abs,gram_error,gram_error_float
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,56,(-0.00000020615467248827950201804023075808963553386225659321587439319534894869725272194679597659443 - 0.000000640680321098968598201428162354449444416216623363931403526373316302681785655281583933803171j),-2.061546724882795e-07,-6.406803210989686e-07,6.730312198050157e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,57,(-0.00000020615467248827950201804023075808963553386225659321587439319534894869725272194679597659443 + 0.000000640680321098968598201428162354449444416216623363931403526373316302681785655281583933803171j),-2.061546724882795e-07,6.406803210989686e-07,6.730312198050157e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,58,0.00000375297059822177505525908346048661506750173287364593942373403839081278531110449088353344146,3.752970598221775e-06,2.7545755582137893e-174,3.752970598221775e-06,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,59,(-0.000000375470145077478992922503034068637206886717305707209330282593790866065441673512953233642222 - 0.000000278238076322896593729797432976461096822032145871788256709011245414406064942298775267750319j),-3.75470145077479e-07,-2.782380763228966e-07,4.673267132963503e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,60,(-0.000000375470145077478992922503034068637206886717305707209330282593790866065441673512953233642222 + 0.000000278238076322896593729797432976461096822032145871788256709011245414406064942298775267750319j),-3.75470145077479e-07,2.782380763228966e-07,4.673267132963503e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,61,-0.000000350894550513393625539233128767794197053473734836264131040787907426577324846156433557291875,-3.5089455051339363e-07,5.891652294448383e-183,3.5089455051339363e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,62,0.00000203076099004129706730103059948837790254668305481094262782085139773262209207188920198857605,2.030760990041297e-06,-1.5110459634212018e-173,2.030760990041297e-06,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,63,-0.000000223795270758809977930444201506003941534889772423153132420755639849676413323900160873595999,-2.2379527075880997e-07,2.9234808190846754e-183,2.2379527075880997e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,64,(-0.00000012946534619974153949832579113830355431458241171084128847342276410742479965629404591667498 - 0.000000084737094738815866912478986460526303645161575649926163278177788589511931223217301356672657j),-1.2946534619974155e-07,-8.473709473881587e-08,1.547308989549081e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,65,(-0.00000012946534619974153949832579113830355431458241171084128847342276410742479965629404591667498 + 0.000000084737094738815866912478986460526303645161575649926163278177788589511931223217301356672657j),-1.2946534619974155e-07,8.473709473881587e-08,1.547308989549081e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,66,(0.00000155870821454656855714288266483145898549174463704648769167055688572772786305375877030554554 - 0.000000570044324121269816645660123745841004032670748775666557176891055146103530750327676909592189j),1.5587082145465685e-06,-5.700443241212698e-07,1.6596752180947413e-06,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,67,(0.00000155870821454656855714288266483145898549174463704648769167055688572772786305375877030554554 + 0.000000570044324121269816645660123745841004032670748775666557176891055146103530750327676909592189j),1.5587082145465685e-06,5.700443241212698e-07,1.6596752180947413e-06,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,68,(-0.0000000192561258730713826034029317856614625524087014974595987092267048970902712822667568434521834 - 0.0000000975421087296104498809411594524258113179268277311817212226791284774235014728381896079026368j),-1.9256125873071383e-08,-9.754210872961045e-08,9.942465166677083e-08,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,69,(-0.0000000192561258730713826034029317856614625524087014974595987092267048970902712822667568434521834 + 0.0000000975421087296104498809411594524258113179268277311817212226791284774235014728381896079026368j),-1.9256125873071383e-08,9.754210872961045e-08,9.942465166677083e-08,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,70,(0.000000039432513077420175503708372545515340175763379291235009370248069681762082319946069636855676 - 0.0000000468925605095140609028170404252702338376548725569860977154037155346401616958378554896146974j),3.9432513077420175e-08,-4.689256050951406e-08,6.126855081311579e-08,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,71,(0.000000039432513077420175503708372545515340175763379291235009370248069681762082319946069636855676 + 0.0000000468925605095140609028170404252702338376548725569860977154037155346401616958378554896146974j),3.9432513077420175e-08,4.689256050951406e-08,6.126855081311579e-08,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,72,0.0000000387806908870354768767854496551706091000829786074144530608587177454744196144352702386305876,3.8780690887035477e-08,2.1407083920639615e-183,3.8780690887035477e-08,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,73,(0.00000000480596303750624500926537619861832666108913720684022355009656863818976425669157193489089599 - 0.000000014667156299312262095928016365054237784906478096271807724509295191108331342590769821413194j),4.805963037506245e-09,-1.4667156299312262e-08,1.5434466450976905e-08,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,74,0.000000025878019102143339336520604837025170772482531019041406522266656441034276020535138163028389,2.587801910214334e-08,2.552039291619701e-183,2.587801910214334e-08,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,75,(0.00000000480596303750624500926537619861832666108913720684022355009656863818976425669157193489089599 + 0.000000014667156299312262095928016365054237784906478096271807724509295191108331342590769821413194j),4.805963037506245e-09,1.4667156299312262e-08,1.5434466450976905e-08,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,76,(-0.00000000672952992891074830312696499699209602649330133267041362033461343614810338875927688503633255 - 0.00000000176964230395649018484226669100585842726047434565720039060717380599464256705508423878569088j),-6.729529928910749e-09,-1.7696423039564903e-09,6.95831926172247e-09,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,77,(-0.00000000672952992891074830312696499699209602649330133267041362033461343614810338875927688503633255 + 0.00000000176964230395649018484226669100585842726047434565720039060717380599464256705508423878569088j),-6.729529928910749e-09,1.7696423039564903e-09,6.95831926172247e-09,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,78,(0.000000771624392739769077573413759395113846926803501391794671512936956706644092281467749666619483 - 0.000000872305332842206251737827036410650844834016771320254086707418662788972399833344805299775834j),7.716243927397691e-07,-8.723053328422063e-07,1.164611865462468e-06,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,79,(0.000000771624392739769077573413759395113846926803501391794671512936956706644092281467749666619483 + 0.000000872305332842206251737827036410650844834016771320254086707418662788972399833344805299775834j),7.716243927397691e-07,8.723053328422063e-07,1.164611865462468e-06,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,80,(0.000000148749377296140241899765475172696312590884807333554464748487124988542697421287397095745393 - 0.000000813463848586939373329712572856747109913715232443292971633758911203113841956076045096286458j),1.4874937729614024e-07,-8.134638485869394e-07,8.269521208654492e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,81,(0.000000148749377296140241899765475172696312590884807333554464748487124988542697421287397095745393 + 0.000000813463848586939373329712572856747109913715232443292971633758911203113841956076045096286458j),1.4874937729614024e-07,8.134638485869394e-07,8.269521208654492e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,82,(-0.000000226769984701336196231014809545744034900615538774377502628484010058497348382211368075837745 - 0.00000053538721901530100501599668604861635859742646707603390801881450278365668834671476468193227j),-2.267699847013362e-07,-5.35387219015301e-07,5.814327994243033e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,83,(-0.000000226769984701336196231014809545744034900615538774377502628484010058497348382211368075837745 + 0.00000053538721901530100501599668604861635859742646707603390801881450278365668834671476468193227j),-2.267699847013362e-07,5.35387219015301e-07,5.814327994243033e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,84,(-0.00000034599597466542616735336629470392873822287274752393675582440204812175536211140207601937422 - 0.000000208063470195829415457133470810350914644232496067586973818762437907948465667507467375726466j),-3.459959746654262e-07,-2.0806347019582942e-07,4.037370705231426e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,85,(-0.00000034599597466542616735336629470392873822287274752393675582440204812175536211140207601937422 + 0.000000208063470195829415457133470810350914644232496067586973818762437907948465667507467375726466j),-3.459959746654262e-07,2.0806347019582942e-07,4.037370705231426e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,86,-0.000000289956976692608771287623559761838015155135077201683631669247798633503653842032546051736216,-2.8995697669260876e-07,-1.0855074607762244e-178,2.8995697669260876e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,87,-0.000000183955177832218786639526479486037798508579338528472549161021990949217983281746680879433954,-1.8395517783221878e-07,8.57481595302823e-178,1.8395517783221878e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,88,(-0.000000103237003967073946534670849309612287028091791255230709181309320310934340000702748251759348 - 0.0000000840378188949307847546980878797460794283297747861149149208598306742642364032300824505478972j),-1.0323700396707395e-07,-8.403781889493078e-08,1.331173692375072e-07,4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
